     日期          上游水位       下游水位          气温        降雨
    19870302,      2508.720,      2448.990,        -1.800,   1000000.000
    19870303,      2508.320,      2448.980,        -1.800,   1000000.000
    19870304,      2507.920,      2448.980,        -2.800,   1000000.000
    19870305,      2507.540,      2448.980,        -1.000,   1000000.000
    19870306,      2507.170,      2448.980,         1.200,   1000000.000
    19870307,      2506.800,      2448.980,         2.900,   1000000.000
    19870308,      2506.400,      2448.980,         3.300,   1000000.000
    19870309,      2505.990,      2448.970,         2.800,   1000000.000
    19870310,      2505.620,      2448.970,        -0.100,   1000000.000
    19870311,      2505.260,      2448.970,         2.900,   1000000.000
    19870312,      2504.910,      2448.960,         2.300,   1000000.000
    19870313,      2504.540,      2448.960,         2.300,   1000000.000
    19870314,      2504.160,      2448.960,         2.000,   1000000.000
    19870315,      2503.770,      2448.930,         1.100,   1000000.000
    19870316,      2503.390,      2448.900,         3.400,   1000000.000
    19870317,      2503.000,      2448.890,         4.200,   1000000.000
    19870318,      2502.620,      2448.870,         2.100,   1000000.000
    19870319,      2502.260,      2448.880,         2.600,   1000000.000
    19870320,      2501.920,      2448.860,         5.700,   1000000.000
    19870321,      2501.580,      2448.850,         3.900,   1000000.000
    19870322,      2501.210,      2448.840,         4.900,   1000000.000
    19870323,      2500.860,      2448.840,         6.300,   1000000.000
    19870324,      2500.500,      2449.300,         2.200,   1000000.000
    19870325,      2500.140,      2448.850,         0.300,   1000000.000
    19870326,      2499.200,      2448.850,         5.100,   1000000.000
    19870327,      2499.480,      2448.850,         5.400,   1000000.000
    19870328,      2499.200,      2448.860,         7.200,   1000000.000
    19870329,      2498.890,      2448.860,        11.200,   1000000.000
    19870330,      2498.540,      2448.860,         8.900,   1000000.000
    19870331,      2498.230,      2448.850,         4.800,   1000000.000
    19870401,      2497.940,      2448.860,         4.100,   1000000.000
    19870402,      2497.650,      2448.850,         3.100,   1000000.000
    19870403,      2497.360,      2448.850,         6.300,   1000000.000
    19870404,      2497.100,      2448.850,        10.600,   1000000.000
    19870405,      2496.860,      2448.850,        10.400,   1000000.000
    19870406,      2496.640,      2448.810,         9.900,   1000000.000
    19870407,      2496.560,      2448.810,        10.300,   1000000.000
    19870408,      2496.640,      2448.690,        11.500,   1000000.000
    19870409,      2496.750,      2448.400,         5.900,   1000000.000
    19870410,      2496.760,      2448.250,         5.500,   1000000.000
    19870411,      2496.640,      2448.150,         2.500,   1000000.000
    19870412,      2496.490,      2448.080,         3.500,   1000000.000
    19870413,      2496.460,      2448.010,         2.900,   1000000.000
    19870414,      2496.460,      2448.150,         2.700,   1000000.000
    19870415,      2496.400,      2448.150,         4.700,   1000000.000
    19870416,      2496.290,      2448.100,         8.200,   1000000.000
    19870417,      2496.120,      2448.850,         8.900,   1000000.000
    19870418,      2495.940,      2448.850,        15.000,   1000000.000
    19870419,      2495.730,      2448.850,         9.400,   1000000.000
    19870420,      2495.580,      2448.830,         7.500,   1000000.000
    19870421,      2495.440,      2448.800,         1.000,   1000000.000
    19870422,      2495.280,      2448.850,        13.800,   1000000.000
    19870423,      2495.120,      2448.800,        16.700,   1000000.000
    19870424,      2495.060,      2448.800,         9.600,   1000000.000
    19870425,      2495.120,      2448.740,         5.600,   1000000.000
    19870426,      2495.190,      2448.700,         3.800,   1000000.000
    19870427,      2495.180,      2448.650,         4.800,   1000000.000
    19870428,      2495.160,      2448.700,         8.000,   1000000.000
    19870429,      2495.160,      2448.700,        12.600,   1000000.000
    19870430,      2495.160,      2448.650,        14.500,   1000000.000
    19870501,      2495.200,      2448.650,         2.100,   1000000.000
    19870502,      2495.300,      2448.600,         6.400,   1000000.000
    19870503,      2495.360,      2448.620,         4.900,   1000000.000
    19870504,      2495.360,      2448.600,         3.500,   1000000.000
    19870505,      2495.340,      2448.650,         6.300,   1000000.000
    19870506,      2495.300,      2448.600,        10.200,   1000000.000
    19870507,      2495.280,      2448.580,        12.300,   1000000.000
    19870508,      2495.300,      2448.580,         6.700,   1000000.000
    19870509,      2495.320,      2448.580,         4.800,   1000000.000
    19870510,      2495.360,      2448.580,         9.000,   1000000.000
    19870511,      2495.500,      2448.580,         6.700,   1000000.000
    19870512,      2495.730,      2448.580,         6.200,   1000000.000
    19870513,      2495.900,      2448.580,         8.700,   1000000.000
    19870514,      2496.080,      2448.580,         9.500,   1000000.000
    19870515,      2496.330,      2448.580,        11.100,   1000000.000
    19870516,      2496.560,      2448.580,        12.500,   1000000.000
    19870517,      2496.730,      2448.580,        12.700,   1000000.000
    19870518,      2496.960,      2448.580,        14.300,   1000000.000
    19870519,      2497.260,      2448.580,        14.900,   1000000.000
    19870520,      2497.570,      2448.580,        13.400,   1000000.000
    19870521,      2497.800,      2448.580,        14.100,   1000000.000
    19870522,      2497.980,      2448.580,        16.200,   1000000.000
    19870523,      2498.160,      2448.580,        18.100,   1000000.000
    19870524,      2498.400,      2448.580,        10.700,   1000000.000
    19870525,      2498.680,      2448.580,         6.900,   1000000.000
    19870526,      2498.960,      2448.580,         8.400,   1000000.000
    19870527,      2499.160,      2448.580,        12.100,   1000000.000
    19870528,      2499.380,      2448.580,        13.700,   1000000.000
    19870529,      2499.580,      2448.580,        14.500,   1000000.000
    19870530,      2499.700,      2448.580,        14.300,   1000000.000
    19870531,      2499.870,      2448.580,        12.300,   1000000.000
    19870601,      2500.090,      2448.580,        13.200,   1000000.000
    19870602,      2500.290,      2448.580,        17.300,   1000000.000
    19870603,      2500.460,      2448.700,        19.500,   1000000.000
    19870604,      2500.680,      2448.500,        12.200,   1000000.000
    19870605,      2501.000,      2448.500,        10.700,   1000000.000
    19870606,      2501.340,      2448.450,        11.700,   1000000.000
    19870607,      2501.520,      2448.450,        14.600,   1000000.000
    19870608,      2501.540,      2448.500,        16.600,   1000000.000
    19870609,      2501.580,      2448.500,        17.200,   1000000.000
    19870610,      2501.680,      2448.650,        16.100,   1000000.000
    19870611,      2501.820,      2448.600,        14.500,   1000000.000
    19870612,      2502.020,      2448.600,        10.800,   1000000.000
    19870613,      2502.220,      2448.600,         7.700,   1000000.000
    19870614,      2502.400,      2448.600,        11.600,   1000000.000
    19870615,      2502.520,      2448.600,        13.500,   1000000.000
    19870616,      2502.600,      2448.600,        16.700,   1000000.000
    19870617,      2502.810,      2448.600,        13.800,   1000000.000
    19870618,      2503.170,      2448.650,        11.300,   1000000.000
    19870619,      2503.620,      2448.650,        13.700,   1000000.000
    19870620,      2504.300,      2448.650,        16.000,   1000000.000
    19870621,      2505.200,      2448.670,        17.700,   1000000.000
    19870622,      2506.180,      2448.670,        19.900,   1000000.000
    19870623,      2507.270,      2448.680,        18.400,   1000000.000
    19870624,      2508.460,      2448.690,        18.300,   1000000.000
    19870625,      2509.680,      2448.700,        14.300,   1000000.000
    19870626,      2510.680,      2448.700,        13.400,   1000000.000
    19870627,      2511.470,      2448.700,        13.900,   1000000.000
    19870628,      2512.220,      2448.710,        15.400,   1000000.000
    19870629,      2512.900,      2448.700,        16.800,   1000000.000
    19870630,      2513.620,      2448.700,        15.000,   1000000.000
    19870701,      2514.340,      2449.720,        17.600,   1000000.000
    19870702,      2515.010,      2449.720,        16.500,   1000000.000
    19870703,      2515.620,      2449.200,        15.100,   1000000.000
    19870704,      2516.180,      2449.400,        11.900,   1000000.000
    19870705,      2516.700,      2449.400,        13.900,   1000000.000
    19870706,      2517.140,      2449.700,        17.700,   1000000.000
    19870707,      2517.500,      2449.700,        19.600,   1000000.000
    19870708,      2517.800,      2449.700,        19.300,   1000000.000
    19870709,      2518.140,      2449.700,        13.800,   1000000.000
    19870710,      2518.520,      2449.400,        12.900,   1000000.000
    19870711,      2518.900,      2449.400,        13.400,   1000000.000
    19870712,      2519.260,      2449.400,        13.100,   1000000.000
    19870713,      2519.620,      2449.400,        16.300,   1000000.000
    19870714,      2519.960,      2449.400,        18.400,   1000000.000
    19870715,      2520.330,      2449.400,        19.500,   1000000.000
    19870716,      2520.780,      2449.400,        15.400,   1000000.000
    19870717,      2521.270,      2449.400,        15.200,   1000000.000
    19870718,      2521.740,      2449.400,        15.700,   1000000.000
    19870719,      2522.190,      2449.400,        16.300,   1000000.000
    19870720,      2522.660,      2449.400,        14.100,   1000000.000
    19870721,      2523.200,      2449.400,        14.900,   1000000.000
    19870722,      2523.790,      2449.400,        14.500,   1000000.000
    19870723,      2524.400,      2449.400,        14.900,   1000000.000
    19870724,      2525.000,      2449.450,        16.600,   1000000.000
    19870725,      2526.600,      2449.450,        18.700,   1000000.000
    19870726,      2526.160,      2449.450,        16.800,   1000000.000
    19870727,      2526.680,      2449.450,        18.200,   1000000.000
    19870728,      2527.110,      2449.450,        19.400,   1000000.000
    19870729,      2527.440,      2449.450,        20.400,   1000000.000
    19870730,      2527.700,      2449.450,        19.000,   1000000.000
    19870731,      2527.910,      2449.450,        17.100,   1000000.000
    19870801,      2528.080,      2449.450,        14.800,   1000000.000
    19870802,      2528.220,      2449.450,        14.900,   1000000.000
    19870803,      2528.320,      2449.450,        14.300,   1000000.000
    19870804,      2528.440,      2449.450,        17.600,   1000000.000
    19870805,      2528.540,      2449.450,        16.000,   1000000.000
    19870806,      2528.640,      2449.450,        13.400,   1000000.000
    19870807,      2528.760,      2449.450,        16.100,   1000000.000
    19870808,      2528.900,      2449.450,        15.800,   1000000.000
    19870809,      2529.060,      2449.450,        15.500,   1000000.000
    19870810,      2529.280,      2449.450,        14.800,   1000000.000
    19870811,      2529.500,      2449.450,        10.000,   1000000.000
    19870812,      2529.730,      2449.450,        11.300,   1000000.000
    19870813,      2529.920,      2449.450,        13.000,   1000000.000
    19870814,      2530.060,      2449.450,        14.600,   1000000.000
    19870815,      2530.180,      2449.450,        15.900,   1000000.000
    19870816,      2530.260,      2449.450,        14.700,   1000000.000
    19870817,      2530.340,      2449.450,        15.600,   1000000.000
    19870818,      2530.400,      2449.450,        17.400,   1000000.000
    19870819,      2530.420,      2449.450,        17.400,   1000000.000
    19870820,      2530.430,      2449.450,        18.200,   1000000.000
    19870821,      2530.410,      2449.450,        18.600,   1000000.000
    19870822,      2530.380,      2449.450,        17.900,   1000000.000
    19870823,      2530.360,      2449.450,        19.000,   1000000.000
    19870824,      2530.300,      2449.450,        20.100,   1000000.000
    19870825,      2530.240,      2449.450,        19.700,   1000000.000
    19870826,      2530.180,      2449.450,        17.700,   1000000.000
    19870827,      2530.130,      2449.450,        18.900,   1000000.000
    19870828,      2530.050,      2449.450,        17.700,   1000000.000
    19870829,      2530.040,      2449.450,        17.700,   1000000.000
    19870830,      2530.130,      2449.450,        17.200,   1000000.000
    19870831,      2530.240,      2449.450,        17.100,   1000000.000
    19870901,      2530.320,      2449.450,        17.800,   1000000.000
    19870902,      2530.360,      2449.450,        14.100,   1000000.000
    19870903,      2530.400,      2449.450,        12.800,   1000000.000
    19870904,      2530.440,      2449.450,        13.100,   1000000.000
    19870905,      2530.480,      2449.450,        12.400,   1000000.000
    19870906,      2530.490,      2449.450,         9.800,   1000000.000
    19870907,      2530.510,      2449.450,        11.200,   1000000.000
    19870908,      2530.540,      2449.450,        11.300,   1000000.000
    19870909,      2530.580,      2449.450,        13.900,   1000000.000
    19870910,      2530.620,      2449.450,        13.600,   1000000.000
    19870911,      2530.740,      2449.450,        14.900,   1000000.000
    19870912,      2530.930,      2449.450,        10.400,   1000000.000
    19870913,      2531.160,      2449.450,         8.800,   1000000.000
    19870914,      2531.390,      2449.450,        11.100,   1000000.000
    19870915,      2531.810,      2449.450,        11.600,   1000000.000
    19870916,      2531.970,      2449.450,        12.700,   1000000.000
    19870917,      2532.160,      2449.450,        14.300,   1000000.000
    19870918,      2532.360,      2449.450,        13.600,   1000000.000
    19870919,      2532.580,      2449.450,        12.700,   1000000.000
    19870920,      2532.830,      2449.450,        11.400,   1000000.000
    19870921,      2533.100,      2449.450,        13.100,   1000000.000
    19870922,      2533.360,      2449.450,        15.300,   1000000.000
    19870923,      2533.620,      2449.450,        11.400,   1000000.000
    19870924,      2533.890,      2449.450,         8.100,   1000000.000
    19870925,      2534.120,      2449.450,         8.700,   1000000.000
    19870926,      2534.300,      2449.450,         9.900,   1000000.000
    19870927,      2534.300,      2449.450,         9.500,   1000000.000
    19870928,      2534.460,      2449.250,         8.100,   1000000.000
    19870929,      2534.670,      2449.000,         9.400,   1000000.000
    19870930,      2534.920,      2446.000,        10.600,   1000000.000
    19871001,      2535.220,      2446.000,        10.900,   1000000.000
    19871002,      2535.530,      2446.000,         9.500,   1000000.000
    19871003,      2535.820,      2446.000,        10.300,   1000000.000
    19871004,      2536.070,      2447.580,        11.400,   1000000.000
    19871005,      2536.260,      2449.240,        12.100,   1000000.000
    19871006,      2536.440,      2449.330,         9.900,   1000000.000
    19871007,      2536.620,      2449.340,        11.700,   1000000.000
    19871008,      2536.800,      2449.350,        11.200,   1000000.000
    19871009,      2536.970,      2449.340,        12.200,   1000000.000
    19871010,      2537.120,      2449.330,        15.200,   1000000.000
    19871011,      2537.280,      2449.320,        13.200,   1000000.000
    19871012,      2537.430,      2449.320,        14.700,   1000000.000
    19871013,      2537.560,      2449.310,        12.500,   1000000.000
    19871014,      2537.700,      2449.320,        11.700,   1000000.000
    19871015,      2537.840,      2449.320,         9.900,   1000000.000
    19871016,      2537.950,      2449.310,         8.800,   1000000.000
    19871017,      2538.060,      2449.310,         6.100,   1000000.000
    19871018,      2538.190,      2449.320,         2.700,   1000000.000
    19871019,      2538.300,      2449.320,         2.900,   1000000.000
    19871020,      2538.380,      2449.320,         1.000,   1000000.000
    19871021,      2538.480,      2449.330,        -0.900,   1000000.000
    19871022,      2538.560,      2449.340,         0.600,   1000000.000
    19871023,      2538.630,      2449.350,         3.600,   1000000.000
    19871024,      2538.700,      2449.350,         1.900,   1000000.000
    19871025,      2538.770,      2449.350,         4.600,   1000000.000
    19871026,      2538.860,      2449.340,         7.200,   1000000.000
    19871027,      2538.950,      2449.340,         6.600,   1000000.000
    19871028,      2539.020,      2449.340,         6.600,   1000000.000
    19871029,      2539.090,      2449.350,         5.500,   1000000.000
    19871030,      2539.160,      2449.360,         2.100,   1000000.000
    19871031,      2539.220,      2449.340,         1.800,   1000000.000
    19871101,      2539.280,      2449.340,        -1.500,   1000000.000
    19871102,      2539.340,      2449.170,        -2.000,   1000000.000
    19871103,      2539.420,      2448.900,         0.000,   1000000.000
    19871104,      2539.500,      2448.840,         1.300,   1000000.000
    19871105,      2539.600,      2448.950,         0.800,   1000000.000
    19871106,      2539.670,      2449.000,         5.900,   1000000.000
    19871107,      2539.730,      2448.710,         2.200,   1000000.000
    19871108,      2539.800,      2448.530,         2.900,   1000000.000
    19871109,      2539.880,      2447.320,         2.500,   1000000.000
    19871110,      2540.000,      2446.000,         5.000,   1000000.000
    19871111,      2540.140,      2446.000,         4.200,   1000000.000
    19871112,      2540.290,      2446.000,         4.000,   1000000.000
    19871113,      2540.380,      2449.200,         1.600,   1000000.000
    19871114,      2540.420,      2449.290,         3.400,   1000000.000
    19871115,      2540.430,      2449.360,         0.100,   1000000.000
    19871116,      2540.440,      2449.360,         0.300,   1000000.000
    19871117,      2540.470,      2449.370,         0.100,   1000000.000
    19871118,      2540.480,      2449.380,        -1.700,   1000000.000
    19871119,      2540.500,      2449.380,        -3.800,   1000000.000
    19871120,      2540.530,      2449.380,        -1.800,   1000000.000
    19871121,      2540.560,      2449.380,        -1.100,   1000000.000
    19871122,      2540.580,      2449.370,         0.000,   1000000.000
    19871123,      2540.580,      2449.360,        -0.400,   1000000.000
    19871124,      2540.600,      2449.370,         1.600,   1000000.000
    19871125,      2540.600,      2449.380,         2.300,   1000000.000
    19871126,      2540.600,      2449.380,         0.900,   1000000.000
    19871127,      2540.600,      2449.380,        -3.200,   1000000.000
    19871128,      2540.600,      2449.380,        -8.100,   1000000.000
    19871129,      2540.600,      2449.380,        -7.000,   1000000.000
    19871130,      2540.600,      2450.330,        -5.100,   1000000.000
    19871201,      2540.530,      2450.470,        -4.300,   1000000.000
    19871202,      2540.440,      2450.330,        -1.900,   1000000.000
    19871203,      2540.380,      2449.780,        -2.700,   1000000.000
    19871204,      2540.350,      2449.470,        -5.600,   1000000.000
    19871205,      2540.340,      2449.550,        -6.800,   1000000.000
    19871206,      2540.320,      2449.540,        -5.000,   1000000.000
    19871207,      2540.280,      2449.540,        -5.700,   1000000.000
    19871208,      2540.240,      2450.050,        -5.400,   1000000.000
    19871209,      2540.150,      2450.550,        -4.100,   1000000.000
    19871210,      2540.040,      2450.190,        -1.500,   1000000.000
    19871211,      2539.950,      2449.890,        -2.200,   1000000.000
    19871212,      2539.850,      2450.180,        -3.900,   1000000.000
    19871213,      2539.770,      2450.700,        -3.000,   1000000.000
    19871214,      2539.660,      2450.830,        -5.400,   1000000.000
    19871215,      2539.540,      2450.680,        -1.200,   1000000.000
    19871216,      2539.420,      2450.630,        -6.600,   1000000.000
    19871217,      2539.280,      2450.670,        -6.200,   1000000.000
    19871218,      2539.180,      2449.580,        -4.100,   1000000.000
    19871219,      2539.090,      2449.350,        -5.600,   1000000.000
    19871220,      2538.990,      2449.950,        -7.400,   1000000.000
    19871221,      2538.880,      2450.210,        -5.200,   1000000.000
    19871222,      2538.760,      2450.870,        -3.300,   1000000.000
    19871223,      2538.640,      2450.680,        -3.300,   1000000.000
    19871224,      2538.540,      2450.490,        -0.900,   1000000.000
    19871225,      2538.440,      2450.220,        -5.500,   1000000.000
    19871226,      2538.300,      2450.350,        -4.500,   1000000.000
    19871227,      2538.170,      2450.780,        -4.000,   1000000.000
    19871228,      2538.040,      2450.250,        -1.900,   1000000.000
    19871229,      2537.910,      2450.150,        -0.300,   1000000.000
    19871230,      2537.780,      2450.250,        -4.900,   1000000.000
    19871231,      2537.640,      2450.300,        -1.300,   1000000.000
    19880101,      2537.510,      2450.750,        -2.400,   1000000.000
    19880102,      2537.400,      2449.800,        -3.600,   1000000.000
    19880103,      2537.290,      2450.250,        -1.500,   1000000.000
    19880104,      2539.170,      2450.290,        -1.900,   1000000.000
    19880105,      2539.040,      2450.650,        -2.200,   1000000.000
    19880106,      2536.890,      2450.520,        -3.300,   1000000.000
    19880107,      2536.750,      2450.400,        -5.400,   1000000.000
    19880108,      2536.610,      2450.310,        -7.600,   1000000.000
    19880109,      2536.470,      2450.500,        -7.200,   1000000.000
    19880110,      2536.340,      2450.130,        -7.200,   1000000.000
    19880111,      2536.240,      2449.980,        -7.600,   1000000.000
    19880112,      2539.140,      2449.620,        -8.100,   1000000.000
    19880113,      2536.090,      2448.730,        -4.300,   1000000.000
    19880114,      2536.070,      2448.930,        -5.900,   1000000.000
    19880115,      2536.040,      2448.720,        -7.300,   1000000.000
    19880116,      2536.020,      2448.870,       -11.400,   1000000.000
    19880117,      2536.000,      2448.770,       -11.500,   1000000.000
    19880118,      2535.960,      2449.130,       -11.400,   1000000.000
    19880119,      2535.900,      2449.110,        -8.300,   1000000.000
    19880120,      2535.850,      2448.900,        -6.500,   1000000.000
    19880121,      2535.810,      2448.890,        -1.400,   1000000.000
    19880122,      2535.780,      2448.790,        -5.700,   1000000.000
    19880123,      2535.760,      2448.900,        -4.500,   1000000.000
    19880124,      2535.730,      2449.190,        -3.300,   1000000.000
    19880125,      2535.680,      2449.210,        -5.200,   1000000.000
    19880126,      2535.630,      2449.220,        -5.000,   1000000.000
    19880127,      2535.570,      2449.170,        -3.900,   1000000.000
    19880128,      2535.520,      2449.040,        -4.800,   1000000.000
    19880129,      2535.470,      2449.210,        -5.000,   1000000.000
    19880130,      2535.400,      2449.760,        -4.000,   1000000.000
    19880131,      2535.310,      2449.890,        -5.400,   1000000.000
    19880201,      2535.200,      2449.720,        -3.900,   1000000.000
    19880202,      2535.090,      2449.820,        -4.000,   1000000.000
    19880203,      2534.980,      2450.060,        -1.000,   1000000.000
    19880204,      2534.860,      2450.550,         0.800,   1000000.000
    19880205,      2534.750,      2450.850,         4.100,   1000000.000
    19880206,      2534.640,      2449.800,         1.300,   1000000.000
    19880207,      2534.530,      2450.170,         0.000,   1000000.000
    19880208,      2534.430,      2449.900,        -2.100,   1000000.000
    19880209,      2534.330,      2449.730,        -4.500,   1000000.000
    19880210,      2534.210,      2449.370,        -4.900,   1000000.000
    19880211,      2534.020,      2450.430,        -6.000,   1000000.000
    19880212,      2533.920,      2450.250,        -2.400,   1000000.000
    19880213,      2533.780,      2450.110,        -1.900,   1000000.000
    19880214,      2533.660,      2449.810,        -5.100,   1000000.000
    19880215,      2533.540,      2450.040,        -5.700,   1000000.000
    19880216,      2533.430,      2449.850,        -8.700,   1000000.000
